feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,clip1,clip2,gaind,gainf,cdel,cbyp,x0,y0,mod_ampl,ngain,nbfbk,ncgain,rate_gain,noise_attack,fbk,tfbk,resonator_attack,attack_time,decay_time,sustain_level,release_time,initial_level
0.01,0.01,0.55427015,0.01,-398.8196,150.09137,45.742744,-27.264486,-36.86107,-11.503625,-0.93652105,-16.50606,-30.49353,-21.037477,-1.7305958,-0.16732934,-19.801748,0.0016287428,0.001304878,0.0012621146,0.003112314,0.016720168,0.005072707,0.0018640857,0.010467042,0.25421828,1.0,0.38304138,0.014106973,655.49927,674.8492,0.039230872,0.40367296,0.298,0.825,0.102,0.495,8.673,2.942,0.796,0.613,0.296,0.958,0.123,0.205,0.884,0.416,0.647,0.78,0.299,0.326,0.969,0.356,2.334,0.651
0.01,0.01,0.55424,0.01,-397.54056,149.12119,45.442177,-27.035713,-36.5617,-11.509375,-1.210157,-16.726547,-30.467312,-20.881922,-1.6582441,-0.20924766,-19.819138,0.0016635945,0.0013263357,0.0012709226,0.0031107117,0.016743874,0.0050957375,0.0018610386,0.010442488,0.2541576,1.0,0.38314432,0.014182151,670.5947,701.15924,0.039242096,0.4035736,0.995,0.833,0.408,0.825,8.8,6.645,0.095,0.064,0.375,0.627,0.971,0.2,0.963,0.094,0.749,0.79,0.155,0.395,0.471,0.689,4.947,0.514
0.01,0.01,0.55406797,0.01,-395.52362,147.61378,44.928185,-27.128109,-36.687683,-11.634817,-1.114802,-16.419962,-30.227777,-20.949408,-1.9846685,-0.53641176,-19.939201,0.0018691367,0.0014594577,0.0013620994,0.003201533,0.016706914,0.004900324,0.0016554977,0.010087673,0.2533983,1.0,0.3840738,0.014559385,708.4585,748.4755,0.039230872,0.4037069,0.866,0.566,0.511,0.141,3.483,5.799,0.968,0.999,0.611,0.41,0.606,0.989,0.326,0.15,0.398,0.846,0.23,0.387,0.971,0.833,4.274,0.948
0.01,0.01,0.5542398,0.01,-399.1442,149.97092,45.636166,-26.844143,-36.350685,-11.61478,-1.6522253,-17.128397,-30.510162,-20.636103,-1.4355706,-0.1723832,-19.851791,0.0016789882,0.0013446358,0.0012898025,0.0031392334,0.016742844,0.005077512,0.0018610277,0.010429463,0.25419012,1.0,0.38312122,0.014208736,654.0915,671.0124,0.039230872,0.40357867,0.119,0.146,0.979,0.103,4.182,6.009,0.424,0.965,0.652,0.675,0.201,0.383,0.445,0.492,0.808,0.612,0.281,0.274,0.054,0.495,2.419,0.444
0.01,0.01,0.5542318,0.01,-396.66644,148.39537,45.40518,-27.07926,-36.858326,-11.6916485,-0.97438294,-16.29729,-30.305994,-21.117985,-1.9886177,-0.32627928,-19.750307,0.0017616848,0.0013906307,0.0013171092,0.0031640378,0.01677432,0.0050322195,0.0017863786,0.010323062,0.25386924,1.0,0.38356948,0.014366339,686.71716,724.64307,0.039230872,0.40357918,0.477,0.846,0.529,0.637,9.826,7.82,0.762,0.988,0.476,0.85,0.59,0.006,0.89,0.426,0.546,0.89,0.113,0.286,0.239,0.519,3.414,0.108
0.01,0.01,0.55425,0.01,-398.55426,149.90237,45.692535,-27.223774,-36.809914,-11.497062,-0.9652905,-16.52357,-30.477736,-21.012564,-1.7269478,-0.18225011,-19.809017,0.001633211,0.001307336,0.0012629045,0.0031108928,0.01671975,0.005074814,0.0018637357,0.010462521,0.25420886,1.0,0.38305375,0.014114493,658.0785,679.7262,0.039230872,0.4036669,0.678,0.647,0.741,0.133,2.416,3.014,0.907,0.846,0.922,0.646,0.1,0.637,0.327,0.306,0.401,0.321,0.236,0.258,0.888,0.903,3.538,0.666
0.01,0.01,0.5542406,0.01,-397.61533,149.18123,45.45356,-27.069004,-36.595722,-11.505638,-1.1755902,-16.69919,-30.470678,-20.90457,-1.67648,-0.21606784,-19.825237,0.0016597621,0.0013238317,0.0012697066,0.0031108763,0.016744688,0.0050949054,0.0018615425,0.010446381,0.25416362,1.0,0.38313445,0.014174453,669.508,699.462,0.039236486,0.4035734,0.286,0.172,0.952,0.585,1.762,7.878,0.636,0.526,0.443,0.252,0.704,0.834,0.88,0.222,0.851,0.848,0.478,0.312,0.253,0.437,0.313,0.276
0.01,0.01,0.5540789,0.01,-395.6482,147.7293,44.996647,-27.118483,-36.70449,-11.637179,-1.0971851,-16.408478,-30.23851,-20.964172,-1.9728314,-0.49780998,-19.908281,0.0018480164,0.0014460017,0.0013528118,0.0031919298,0.016708618,0.004918848,0.0016749259,0.010120702,0.25346914,1.0,0.38398606,0.014521392,705.4235,745.50885,0.039230872,0.40371248,0.623,0.1,0.151,0.572,9.651,6.992,0.736,0.579,0.701,0.904,0.742,0.484,0.643,0.412,0.628,0.511,0.071,0.143,0.515,0.507,1.957,0.539
0.01,0.01,0.5542409,0.01,-399.0417,149.86893,45.63759,-26.81428,-36.339985,-11.629007,-1.665499,-17.13212,-30.503345,-20.63356,-1.4390019,-0.17703173,-19.849663,0.0016784681,0.001344184,0.0012891983,0.003138285,0.016742582,0.0050775087,0.0018595061,0.010428696,0.25418788,1.0,0.38312522,0.014209634,655.2745,673.61224,0.039242096,0.4035791,0.443,0.509,0.632,0.373,2.247,3.313,0.874,0.124,0.805,0.481,0.035,1.0,0.32,0.022,0.095,0.765,0.131,0.037,0.741,0.483,0.173,0.66
0.01,0.01,0.55424434,0.01,-396.46704,148.27232,45.32827,-27.087841,-36.828392,-11.678939,-0.99782765,-16.322517,-30.297047,-21.087847,-1.9804668,-0.35226664,-19.774292,0.0017783324,0.0014012182,0.0013239976,0.0031709159,0.016774813,0.0050204354,0.0017717754,0.010297531,0.2538144,1.0,0.3836454,0.0143997455,690.02893,728.76044,0.039230872,0.4035802,0.662,0.809,0.126,0.218,6.443,3.617,0.469,0.097,0.278,0.376,0.38,0.443,0.779,0.402,0.74,0.762,0.075,0.076,0.967,0.441,2.961,0.384
0.01,0.01,0.55424,0.01,-398.32495,149.73613,45.648132,-27.182302,-36.759735,-11.494665,-1.003765,-16.555428,-30.474777,-20.990557,-1.7148511,-0.18409501,-19.806417,0.0016367192,0.0013092109,0.0012633053,0.0031092903,0.016719231,0.005076461,0.0018622515,0.010457675,0.2541993,1.0,0.38306835,0.014122805,660.52344,684.30804,0.03922526,0.40366152,0.188,0.986,0.604,0.333,6.751,6.287,0.795,0.365,0.546,0.563,0.658,0.458,0.5,0.499,0.499,0.71,0.168,0.127,0.484,0.67,4.88,0.372
0.01,0.01,0.55424917,0.01,-397.71494,149.25697,45.473232,-27.10105,-36.633762,-11.507539,-1.1439825,-16.671247,-30.472458,-20.926285,-1.6923611,-0.21818438,-19.826735,0.0016568773,0.0013220398,0.0012691058,0.0031117827,0.016745998,0.0050943354,0.0018632588,0.010450947,0.25417045,1.0,0.38312155,0.01416671,668.147,697.37256,0.039242096,0.4035732,0.468,0.242,0.945,0.777,1.101,5.001,0.81,0.661,0.319,0.875,0.254,0.978,0.216,0.343,0.644,0.735,0.065,0.294,0.9,0.823,2.476,0.883
0.01,0.01,0.5540427,0.01,-395.7831,147.8426,45.06233,-27.11089,-36.719563,-11.63188,-1.0692989,-16.390175,-30.24841,-20.982565,-1.9688529,-0.46936584,-19.887842,0.0018295653,0.0014339827,0.0013447154,0.0031830228,0.016710434,0.004936549,0.0016941644,0.010152696,0.2535381,1.0,0.3838976,0.014484293,702.33795,742.17444,0.039230872,0.40371722,0.577,0.349,0.955,0.154,7.498,2.305,0.093,0.206,0.382,0.545,0.952,0.04,0.592,0.405,0.473,0.923,0.333,0.128,0.582,0.713,3.076,0.32
0.01,0.01,0.5542398,0.01,-398.9574,149.78452,45.621567,-26.802393,-36.344273,-11.639345,-1.6789558,-17.133669,-30.499538,-20.631893,-1.4490299,-0.19442157,-19.864853,0.0016795018,0.0013446363,0.0012893357,0.0031379205,0.016742922,0.005078567,0.0018604804,0.010428271,0.2541854,1.0,0.3831254,0.014210045,656.20856,675.4836,0.039230872,0.40357876,0.55,0.283,0.41,0.69,4.121,4.945,0.193,0.275,0.846,0.575,0.284,0.198,0.508,0.245,0.198,0.952,0.213,0.441,0.64,0.583,4.057,0.122
0.01,0.01,0.55424243,0.01,-396.26816,148.16208,45.259083,-27.09184,-36.79238,-11.654242,-1.0026143,-16.328112,-30.275173,-21.053646,-1.9739673,-0.3839945,-19.804886,0.0017964292,0.0014129638,0.0013318254,0.003178347,0.016774928,0.0050069755,0.0017559384,0.010269819,0.2537559,1.0,0.38372406,0.014433718,693.3404,732.56744,0.039230872,0.40358058,0.62,0.257,0.986,0.904,7.155,2.415,0.556,0.504,0.569,0.984,0.189,0.95,0.494,0.27,0.898,0.891,0.083,0.198,0.58,0.744,0.844,0.125
0.01,0.01,0.5542405,0.01,-398.13477,149.57693,45.588615,-27.165434,-36.731777,-11.506466,-1.0493249,-16.591822,-30.478977,-20.98058,-1.7177836,-0.2005516,-19.817307,0.0016400869,0.0013112763,0.0012638269,0.0031078544,0.01671884,0.005078189,0.0018608324,0.01045278,0.25418997,1.0,0.38308266,0.014130774,662.788,688.4143,0.039236486,0.4036558,0.599,0.568,0.392,0.849,2.489,9.975,0.052,0.333,0.357,0.456,0.152,0.13,0.916,0.417,0.369,0.734,0.015,0.268,0.579,0.481,2.062,0.504
0.01,0.01,0.5542661,0.01,-397.8301,149.36528,45.518845,-27.112875,-36.655773,-11.495823,-1.1004623,-16.632603,-30.463055,-20.934717,-1.6936691,-0.20572203,-19.81414,0.0016519962,0.0013191751,0.0012678482,0.0031124514,0.016746692,0.005092609,0.0018631561,0.010455377,0.2541785,1.0,0.3831109,0.01415865,666.5275,694.79364,0.039242096,0.40357336,0.95,0.723,0.275,0.327,3.508,4.653,0.715,0.985,0.712,0.915,0.328,0.877,0.14,0.375,0.717,0.68,0.325,0.033,0.087,0.547,3.742,0.42
0.01,0.01,0.554039,0.01,-395.94864,147.94638,45.12164,-27.11383,-36.754852,-11.65301,-1.0654091,-16.390928,-30.275389,-21.015253,-1.9711909,-0.43877298,-19.861446,0.0018086542,0.001420659,0.0013357184,0.0031738614,0.016711595,0.0049530617,0.0017116755,0.0101839425,0.25360575,1.0,0.38381475,0.0144477645,699.1103,738.7975,0.039219648,0.40372247,0.409,0.539,0.548,0.418,0.692,2.327,0.711,0.972,0.597,0.785,0.623,0.192,0.921,0.275,0.15,0.003,0.023,0.464,0.425,0.388,0.861,0.712
0.01,0.01,0.55425376,0.01,-398.91888,149.76479,45.64434,-26.772839,-36.323147,-11.633975,-1.6780522,-17.128214,-30.487064,-20.61742,-1.4352777,-0.18055215,-19.850275,0.001679291,0.0013443544,0.0012890017,0.0031376665,0.01674325,0.005078797,0.0018599262,0.010428242,0.25418442,1.0,0.38312668,0.014210548,656.6274,676.4922,0.039236486,0.40357924,0.885,0.578,0.166,0.958,1.812,9.309,0.532,0.021,0.527,0.538,0.005,0.706,0.842,0.333,0.159,0.705,0.06,0.341,0.633,0.73,2.39,0.238
0.01,0.01,0.55421144,0.01,-396.106,148.02199,45.166985,-27.116037,-36.779934,-11.657554,-1.037874,-16.363787,-30.280453,-21.041952,-1.9832504,-0.42239156,-19.83978,0.001816056,0.0014257414,0.0013403929,0.0031868343,0.016774975,0.0049924804,0.0017395035,0.010240498,0.25369334,1.0,0.38380584,0.01447004,696.6152,736.08234,0.039230872,0.40358156,0.117,0.361,0.202,0.548,3.428,4.053,0.398,0.11,0.207,0.17,0.241,0.429,0.236,0.207,0.679,0.22,0.441,0.223,0.561,0.79,1.068,0.779
0.01,0.01,0.5542431,0.01,-397.94916,149.46751,45.563454,-27.121763,-36.678303,-11.492666,-1.0706918,-16.606043,-30.460918,-20.947426,-1.7001121,-0.20235768,-19.816101,0.0016446485,0.0013140953,0.0012649515,0.0031068122,0.016718771,0.005079978,0.001860283,0.010447878,0.2541806,1.0,0.383095,0.014139056,664.85175,691.98785,0.03922526,0.4036503,0.221,0.508,0.212,0.419,0.601,6.638,0.621,0.423,0.12,0.964,0.43,0.007,0.751,0.357,0.424,0.653,0.066,0.395,0.767,0.867,2.462,0.614
0.01,0.01,0.5542594,0.01,-397.9868,149.461,45.531025,-27.167768,-36.715637,-11.510233,-1.0760542,-16.613075,-30.475292,-20.965801,-1.7191892,-0.2205803,-19.829441,0.0016492165,0.0013173886,0.0012674542,0.0031140656,0.016748162,0.005091726,0.0018654028,0.010460474,0.25418705,1.0,0.38309515,0.0141500775,664.6557,691.5787,0.039242096,0.40357286,0.24,0.419,0.357,0.191,9.397,5.46,0.323,0.723,0.428,0.599,0.825,0.065,0.265,0.3,0.223,0.928,0.488,0.197,0.382,0.84,1.301,0.813
0.01,0.01,0.5540324,0.01,-396.09744,148.08163,45.20756,-27.09079,-36.758774,-11.636811,-1.0233407,-16.357004,-30.27238,-21.02542,-1.9614303,-0.40436924,-19.833744,0.0017914667,0.0014091851,0.001328008,0.003165997,0.016713314,0.004969109,0.0017297497,0.01021402,0.25367025,1.0,0.38373098,0.014412424,695.8958,735.3431,0.03922526,0.40372682,0.403,0.291,0.596,0.725,8.68,7.888,0.941,0.731,0.496,0.395,0.735,0.12,0.165,0.273,0.508,0.921,0.327,0.295,0.573,0.853,1.521,0.987
0.01,0.01,0.55426913,0.01,-398.92697,149.75154,45.625877,-26.79846,-36.34549,-11.650966,-1.6886957,-17.135672,-30.494,-20.626535,-1.4476328,-0.1948124,-19.862371,0.0016793736,0.0013444896,0.001289128,0.003137863,0.016743831,0.00507906,0.0018600249,0.010428214,0.2541842,1.0,0.38312566,0.014210372,656.63165,676.5237,0.039230872,0.40357894,0.346,0.371,0.771,0.657,6.987,2.576,0.911,0.61,0.576,0.894,0.998,0.346,0.198,0.475,0.635,0.146,0.493,0.333,0.419,0.724,0.325,0.616
0.01,0.01,0.5542098,0.01,-395.93344,147.9214,45.112904,-27.105993,-36.737537,-11.6314535,-1.0406471,-16.366867,-30.259865,-21.011452,-1.9757749,-0.44397053,-19.857935,0.0018338979,0.0014377146,0.0013484423,0.0031952418,0.016773904,0.004975957,0.0017208783,0.010209525,0.25362843,1.0,0.38389307,0.014506432,699.8236,739.52966,0.039236486,0.40358275,0.253,0.764,0.941,0.572,1.633,6.627,0.708,0.891,0.326,0.1,0.671,0.785,0.299,0.397,0.51,0.409,0.215,0.214,0.142,0.599,1.836,0.393
0.01,0.01,0.55425674,0.01,-397.81876,149.34181,45.515373,-27.108044,-36.66167,-11.518701,-1.1286284,-16.65137,-30.46989,-20.937267,-1.6972145,-0.20994878,-19.818857,0.001647286,0.0013158104,0.0012653451,0.003105417,0.016718416,0.00508117,0.0018580292,0.010442823,0.254172,1.0,0.38310996,0.014147304,666.6936,695.1925,0.03922526,0.40364522,0.351,0.269,0.225,0.272,9.907,5.045,0.536,0.376,0.883,0.153,0.43,0.756,0.499,0.412,0.484,0.717,0.438,0.466,0.823,0.617,1.828,0.897
0.01,0.01,0.55424094,0.01,-398.1562,149.60478,45.59464,-27.170034,-36.729065,-11.489473,-1.0268488,-16.576504,-30.47315,-20.977463,-1.7126262,-0.19445859,-19.81067,0.0016446792,0.0013145419,0.0012662986,0.003115294,0.01674915,0.005090138,0.0018659388,0.010465533,0.25419602,1.0,0.3830831,0.014142164,662.55255,687.8623,0.039236486,0.40357322,0.526,0.963,0.681,0.352,5.632,8.643,0.882,0.155,0.519,0.136,0.866,0.038,0.933,0.44,0.312,0.123,0.309,0.407,0.754,0.668,2.289,0.113
0.01,0.01,0.554034,0.01,-396.29224,148.18304,45.268375,-27.094042,-36.801334,-11.668784,-1.0263821,-16.358715,-30.299753,-21.061277,-1.9667041,-0.3731807,-19.804464,0.001772715,0.0013969106,0.0013198174,0.003158144,0.016714333,0.0049833436,0.0017456571,0.010242631,0.25373188,1.0,0.38365415,0.014378478,692.6045,731.7039,0.039219648,0.40373147,0.443,0.857,0.642,0.389,3.366,3.735,0.719,0.385,0.674,0.897,0.584,0.614,0.598,0.125,0.846,0.975,0.367,0.07,0.097,0.384,2.43,0.311
0.01,0.01,0.55425215,0.01,-398.95056,149.8051,45.64065,-26.79494,-36.33351,-11.628765,-1.6658218,-17.120903,-30.487436,-20.621199,-1.4382461,-0.18287829,-19.853123,0.001679821,0.001344913,0.0012895712,0.003138508,0.016744735,0.00507937,0.0018608501,0.010428686,0.25418416,1.0,0.3831235,0.014210333,656.18,675.46936,0.039242096,0.40357888,0.978,0.599,0.949,0.197,3.126,6.583,0.406,0.708,0.741,0.36,0.523,0.691,0.765,0.367,0.536,0.89,0.111,0.092,0.581,0.385,1.695,0.207
0.01,0.01,0.554204,0.01,-395.7876,147.79176,45.027042,-27.130215,-36.728798,-11.634993,-1.0673548,-16.38833,-30.254597,-20.999166,-1.9913974,-0.48894253,-19.896278,0.0018553655,0.0014514124,0.0013578251,0.003204832,0.016773097,0.0049589705,0.0017026738,0.010177095,0.25355974,1.0,0.38397923,0.014544227,703.05035,742.8982,0.039236486,0.40358365,0.857,0.572,0.845,0.532,2.916,0.615,0.344,0.998,0.126,0.092,0.073,0.35,0.212,0.093,0.85,0.416,0.095,0.473,0.952,0.509,3.635,0.28
0.01,0.01,0.55427223,0.01,-397.69034,149.2597,45.493263,-27.074547,-36.61912,-11.510397,-1.1518999,-16.668459,-30.456959,-20.908382,-1.6807963,-0.2126811,-19.82241,0.0016520665,0.0013186102,0.001266541,0.003104975,0.016718881,0.0050830846,0.0018580725,0.010438348,0.25416398,1.0,0.3831199,0.014155067,668.2801,697.7278,0.03922526,0.4036397,0.674,0.378,0.447,0.345,0.101,2.527,0.895,0.834,0.053,0.63,0.243,0.462,0.294,0.203,0.661,0.901,0.442,0.446,0.112,0.657,3.861,0.543
0.01,0.01,0.5542398,0.01,-398.3619,149.74654,45.62442,-27.220472,-36.782944,-11.492387,-0.99083424,-16.551914,-30.485207,-21.006187,-1.7302167,-0.20090622,-19.822737,0.001641341,0.0013125673,0.0012658752,0.0031169378,0.016750313,0.0050886255,0.0018673735,0.010470355,0.2542056,1.0,0.3830679,0.014133694,660.26385,683.72296,0.039242096,0.40357295,0.509,0.442,0.138,0.313,8.738,0.672,0.115,0.222,0.863,0.981,0.344,0.039,0.148,0.073,0.67,0.497,0.29,0.349,0.236,0.699,2.551,0.254
0.01,0.01,0.5540464,0.01,-396.47046,148.32169,45.358887,-27.07316,-36.81975,-11.672382,-0.99726677,-16.327341,-30.296349,-21.074041,-1.960186,-0.33696157,-19.76965,0.0017556283,0.0013859207,0.0013125456,0.003151392,0.016715536,0.0049967445,0.0017610793,0.01026965,0.25379038,1.0,0.38357928,0.01434592,689.3062,727.9818,0.03922526,0.4037355,0.752,0.976,0.731,0.883,7.97,5.211,0.599,0.494,0.161,0.807,0.17,0.073,0.956,0.285,0.422,0.893,0.333,0.226,0.757,0.611,3.772,0.171
0.01,0.01,0.55424035,0.01,-399.04684,149.87766,45.63534,-26.828094,-36.347168,-11.624019,-1.6589521,-17.128363,-30.50652,-20.637426,-1.4406489,-0.17606042,-19.84989,0.0016788949,0.0013446341,0.0012896057,0.0031392137,0.016745517,0.005078846,0.001860124,0.01042933,0.25418618,1.0,0.38312158,0.014209743,655.19635,673.445,0.039230872,0.40357888,0.36,0.54,0.629,0.712,5.976,4.431,0.714,0.811,0.587,0.754,0.708,0.794,0.38,0.387,0.236,0.565,0.046,0.045,0.547,0.661,4.383,0.737
0.01,0.01,0.5542113,0.01,-395.65085,147.6869,44.972473,-27.126059,-36.70387,-11.632385,-1.0881472,-16.399778,-30.237734,-20.974009,-1.989899,-0.5119447,-19.910933,0.0018740327,0.0014636007,0.0013660598,0.0032138883,0.016770992,0.004940444,0.0016827264,0.010143964,0.25348958,1.0,0.38407072,0.014582158,706.0968,746.07294,0.039230872,0.40358567,0.815,0.492,0.585,0.837,4.228,6.042,0.452,0.688,0.694,0.436,0.572,0.639,0.335,0.046,0.167,0.852,0.218,0.402,0.248,0.343,1.392,0.208
0.01,0.01,0.55424565,0.01,-397.60657,149.1727,45.466656,-27.048203,-36.59052,-11.5233755,-1.2011962,-16.713436,-30.46906,-20.89526,-1.6664275,-0.20650549,-19.8165,0.0016548756,0.0013203397,0.0012671163,0.0031043454,0.016718926,0.005083964,0.001856316,0.010433865,0.25415665,1.0,0.3831328,0.014162945,669.5887,699.64386,0.039230872,0.403635,0.724,0.527,0.848,0.175,5.315,8.344,0.853,0.655,0.831,0.118,0.014,0.019,0.105,0.082,0.264,0.355,0.355,0.365,0.472,0.966,4.776,0.576
0.01,0.01,0.5542407,0.01,-398.59583,149.91986,45.678734,-27.249758,-36.822956,-11.489723,-0.95263964,-16.523596,-30.491688,-21.027454,-1.7346977,-0.18646346,-19.814398,0.0016379677,0.001310666,0.0012653912,0.0031186799,0.016751526,0.005087241,0.0018689487,0.010475557,0.25421485,1.0,0.3830539,0.014126156,657.78815,679.0311,0.039242096,0.4035731,0.764,0.615,0.586,0.185,4.627,0.639,0.613,0.686,0.755,0.213,0.433,0.831,0.59,0.278,0.424,0.941,0.024,0.33,0.774,0.961,2.285,0.899
0.01,0.01,0.5540533,0.01,-396.67273,148.44621,45.43922,-27.062443,-36.85194,-11.690091,-0.97625387,-16.299566,-30.300568,-21.101164,-1.9677365,-0.3105944,-19.742138,0.0017399905,0.0013759066,0.0013061095,0.0031453033,0.016716637,0.0050085355,0.0017753548,0.010294976,0.25384498,1.0,0.3835087,0.014315296,685.9921,723.87915,0.03922526,0.40373892,0.905,0.633,0.926,0.797,1.637,5.099,0.776,0.875,0.12,0.768,0.27,0.118,0.276,0.387,0.243,0.15,0.062,0.084,0.655,0.386,1.825,0.99
0.01,0.01,0.5542401,0.01,-399.15656,149.98465,45.62559,-26.864084,-36.36367,-11.605208,-1.6418382,-17.123604,-30.518476,-20.646906,-1.4423773,-0.1739027,-19.854227,0.0016795914,0.0013452629,0.0012903528,0.0031404935,0.016746858,0.0050793146,0.0018618412,0.010430356,0.2541879,1.0,0.38311628,0.014209008,653.92847,670.67487,0.039236486,0.40357822,0.723,0.939,0.291,0.41,8.805,2.063,0.316,0.127,0.482,0.999,0.946,0.1,0.464,0.326,0.207,0.5,0.057,0.397,0.879,0.905,4.182,0.814
0.01,0.01,0.55421907,0.01,-395.51746,147.58426,44.91126,-27.13335,-36.6865,-11.627799,-1.0998927,-16.400839,-30.213236,-20.947552,-1.9974896,-0.5516568,-19.942268,0.001895394,0.0014772475,0.0013755116,0.0032236285,0.016768588,0.004921012,0.0016624727,0.010109354,0.25341752,1.0,0.38415968,0.0146198645,709.1329,749.15564,0.039236486,0.40358707,0.628,0.113,0.262,0.581,0.522,3.36,0.698,0.252,0.488,0.245,0.525,0.447,0.233,0.162,0.301,0.414,0.48,0.406,0.164,0.335,1.568,0.272
0.01,0.01,0.55423987,0.01,-397.53992,149.10521,45.44044,-27.03067,-36.565044,-11.527936,-1.2354875,-16.7453,-30.474262,-20.881693,-1.657748,-0.2129475,-19.826412,0.0016586108,0.0013228438,0.001268334,0.0031044225,0.016719487,0.0050850813,0.001855757,0.0104298135,0.2541507,1.0,0.38314134,0.014169915,670.63794,701.3103,0.03922526,0.40362993,0.939,0.641,0.38,0.909,3.119,5.683,0.308,0.341,0.99,0.667,0.778,0.488,0.892,0.373,0.53,0.058,0.483,0.09,0.014,0.409,1.065,0.339
0.01,0.01,0.55425274,0.01,-398.8583,150.1238,45.739803,-27.278698,-36.858917,-11.479955,-0.9096274,-16.49446,-30.495916,-21.040123,-1.7283154,-0.16703294,-19.806137,0.0016335392,0.0013082622,0.001264661,0.003120208,0.016752401,0.0050853193,0.0018694114,0.010480256,0.25422463,1.0,0.38304105,0.01411835,655.1758,673.95197,0.039242096,0.40357345,0.32,0.636,0.829,0.823,4.956,7.175,0.459,0.319,0.105,0.89,0.144,0.497,0.672,0.418,0.105,0.847,0.302,0.248,0.658,0.398,2.881,0.121
0.01,0.01,0.5540204,0.01,-396.89612,148.56685,45.51576,-27.05657,-36.89222,-11.719539,-0.9700798,-16.288136,-30.318825,-21.136465,-1.9768381,-0.27994478,-19.710072,0.0017232867,0.0013654582,0.0012993764,0.0031395098,0.016717464,0.0050190627,0.0017877773,0.01031874,0.2538965,1.0,0.3834445,0.014286059,682.63544,719.46326,0.03922526,0.40374246,0.49,0.814,0.835,0.456,4.786,3.654,0.577,0.218,0.419,0.364,0.97,0.592,0.83,0.09,0.285,0.715,0.19,0.232,0.812,0.581,3.187,0.747
0.01,0.01,0.554242,0.01,-399.34872,150.16882,45.633358,-26.895128,-36.365963,-11.586729,-1.6226312,-17.121824,-30.5273,-20.65174,-1.4314425,-0.15278809,-19.836796,0.0016786527,0.0013449946,0.00129053,0.0031416756,0.016747752,0.0050786617,0.0018614394,0.010431631,0.25419086,1.0,0.38311383,0.014208441,651.9401,666.2278,0.039236486,0.4035783,0.253,0.79,0.766,0.568,7.132,4.01,0.712,0.497,0.901,0.954,0.994,0.368,0.183,0.289,0.11,0.705,0.37,0.228,0.646,0.407,3.73,0.048
0.01,0.01,0.55421513,0.01,-395.4176,147.46336,44.84075,-27.148355,-36.683475,-11.645623,-1.1366224,-16.424368,-30.20931,-20.939379,-2.013043,-0.58840156,-19.96898,0.0019153685,0.0014900428,0.0013841814,0.0032333266,0.016765667,0.0049012117,0.0016421378,0.010074858,0.25334448,1.0,0.38425007,0.014658007,711.9968,751.73816,0.039236486,0.40358913,0.832,0.477,0.339,0.443,6.878,9.779,0.546,0.34,0.904,0.558,0.942,0.056,0.007,0.102,0.72,0.213,0.345,0.239,0.601,0.994,4.618,0.52
0.01,0.01,0.5542408,0.01,-397.48608,149.0708,45.441235,-26.992346,-36.525185,-11.522787,-1.2618166,-16.767815,-30.46759,-20.854544,-1.635008,-0.20350789,-19.81892,0.0016620014,0.001325208,0.0012696623,0.0031049848,0.01672032,0.0050856946,0.0018551509,0.010426318,0.25414583,1.0,0.38314897,0.014176761,671.3916,702.4784,0.039230872,0.40362546,0.429,0.353,0.296,0.447,6.726,9.472,0.525,0.51,0.914,0.902,0.599,0.741,0.892,0.013,0.747,0.885,0.352,0.041,0.704,0.998,4.896,0.738
0.01,0.01,0.55426615,0.01,-399.1669,150.33963,45.77581,-27.34414,-36.92639,-11.491658,-0.87954736,-16.475163,-30.51196,-21.069368,-1.7419729,-0.16794056,-19.81507,0.001631246,0.0013069834,0.0012646089,0.0031220985,0.016753767,0.0050843824,0.0018715712,0.010485103,0.25423393,1.0,0.38302562,0.014111169,652.42224,668.2046,0.039242096,0.40357327,0.631,0.406,0.78,0.833,9.558,6.86,0.237,0.944,0.042,0.198,0.679,0.936,0.471,0.135,0.448,0.324,0.478,0.213,0.04,0.544,3.972,0.316
0.01,0.01,0.55401593,0.01,-397.1013,148.72041,45.613983,-27.033358,-36.910275,-11.716974,-0.92489123,-16.238337,-30.30745,-21.154507,-1.9810537,-0.25309402,-19.681725,0.0017104204,0.001356943,0.0012939895,0.0031350814,0.016718648,0.0050286097,0.001800361,0.010340634,0.25394398,1.0,0.38338113,0.01425885,679.362,715.196,0.039219648,0.40374503,0.259,0.561,0.367,0.522,9.952,1.421,0.508,0.486,0.552,0.577,0.637,0.58,0.716,0.334,0.885,0.811,0.352,0.445,0.143,0.68,0.51,0.85
